game,0
check,True
check,False
check,False
check,False
check,False
check,False
game,1
check,True
check,False
check,False
check,False
game,2
check,True
check,False
game,3
check,True
check,False
check,False
check,False
game,4
check,False
check,False
check,False
game,5
check,True
check,False
check,False
check,False
game,6
check,False
check,False
check,False
check,False
check,False
check,False
game,7
check,False
game,8
check,False
check,False
game,9
check,False
check,False
check,False
check,False
game,10
check,False
check,False
check,False
check,False
game,11
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,12
check,False
check,False
check,False
game,13
check,False
check,False
check,False
game,14
check,False
check,False
game,15
check,True
check,False
check,False
check,False
game,16
check,False
check,False
check,False
check,False
game,17
check,True
check,False
check,False
check,False
check,True
game,18
check,True
check,False
check,False
check,False
check,False
check,False
game,19
check,True
check,False
check,False
check,False
game,20
check,True
check,False
check,False
check,False
game,21
check,False
check,False
check,False
game,22
check,False
check,False
check,True
game,23
check,False
check,False
check,False
check,False
game,24
check,True
check,False
check,False
check,False
check,False
game,25
check,False
check,False
game,26
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,27
check,True
check,False
check,False
game,28
check,False
check,False
check,False
check,False
check,False
game,29
check,False
check,True
game,30
check,False
check,False
check,False
check,False
check,False
check,False
game,31
check,False
game,32
check,True
check,False
game,33
check,False
check,True
check,False
check,False
game,34
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,35
check,True
check,False
game,36
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,37
check,True
check,False
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,38
check,True
check,True
check,False
check,True
check,True
game,39
check,False
check,False
game,40
check,False
check,False
check,True
game,41
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,42
check,True
check,False
check,False
check,False
check,False
check,False
game,43
check,True
check,False
check,False
game,44
check,True
check,True
game,45
check,False
check,True
game,46
check,True
check,False
check,False
check,True
check,True
check,False
check,False
check,False
game,47
check,True
check,False
check,False
check,True
check,False
check,True
game,48
check,True
check,True
game,49
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,50
check,True
check,True
check,False
check,False
check,False
game,51
check,True
check,False
game,52
check,False
check,False
game,53
check,False
check,False
check,False
game,54
check,False
check,False
check,False
check,True
game,55
check,True
check,False
check,False
check,False
game,56
check,True
check,False
check,False
check,False
check,False
game,57
check,True
check,False
check,False
game,58
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,59
check,False
check,False
check,False
check,False
check,False
game,60
check,False
check,True
check,False
check,True
check,True
game,61
check,True
check,False
check,False
check,False
check,False
game,62
check,True
check,True
check,False
check,True
check,False
check,False
check,False
game,63
check,False
game,64
check,False
check,False
game,65
check,False
check,False
check,False
game,66
check,False
check,False
check,False
game,67
check,False
check,False
check,False
check,False
game,68
check,True
check,False
check,False
check,False
game,69
check,False
check,True
check,False
check,False
game,70
check,True
check,False
check,False
check,False
check,False
check,False
game,71
check,True
check,True
game,72
check,True
check,False
check,False
check,False
game,73
check,False
check,False
check,False
check,False
game,74
check,False
check,True
check,False
check,False
check,False
game,75
check,False
check,True
check,False
check,False
game,76
check,False
check,False
check,True
game,77
check,False
game,78
check,True
check,False
check,False
check,True
check,False
game,79
check,True
check,True
game,80
check,False
check,False
game,81
check,True
check,True
check,False
check,False
game,82
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,83
check,True
check,False
check,False
check,False
check,False
game,84
check,False
check,False
check,False
check,False
game,85
check,True
check,True
check,False
check,False
game,86
check,True
check,False
check,False
game,87
check,False
check,False
check,False
check,False
game,88
check,False
check,True
check,True
check,False
check,False
check,False
game,89
check,True
check,False
check,False
game,90
check,True
check,False
check,False
check,False
check,False
game,91
check,False
check,True
check,False
check,False
game,92
check,False
check,False
check,False
check,False
game,93
check,False
check,False
check,False
game,94
check,False
check,False
game,95
check,True
check,True
check,True
check,False
check,False
check,True
check,True
check,False
check,True
check,False
game,96
check,False
check,True
check,False
check,False
check,False
game,97
check,False
check,False
check,False
game,98
check,False
check,False
game,99
check,True
check,True
check,False
check,False
check,True
check,False
check,False
check,False
game,100
check,True
check,False
check,False
check,False
check,True
check,False
check,False
check,False
game,101
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,102
check,True
check,False
check,True
check,False
game,103
check,False
check,False
check,False
check,False
game,104
check,False
check,True
check,False
check,True
check,True
game,105
check,True
check,False
check,False
check,False
check,False
game,106
check,True
check,False
game,107
check,True
check,False
check,False
check,False
check,True
game,108
check,True
check,False
check,False
check,False
check,False
game,109
check,False
check,False
check,True
check,True
game,110
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,111
check,True
check,True
check,False
check,False
check,False
check,False
game,112
check,False
check,True
check,False
game,113
check,True
check,True
check,True
check,True
game,114
check,False
check,True
check,False
check,False
check,False
check,False
check,False
check,False
game,115
check,False
check,False
check,True
check,False
check,False
check,False
game,116
check,True
check,True
check,True
game,117
check,False
game,118
check,True
check,False
check,False
check,False
game,119
check,True
check,True
game,120
check,True
check,True
game,121
check,True
check,False
check,False
check,False
check,False
game,122
check,True
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
check,False
game,123
check,True
check,True
check,False
check,True
game,124
check,True
check,False
game,125
check,False
check,False
check,True
check,False
check,True
check,True
game,126
check,True
check,False
check,True
check,False
check,False
game,127
check,False
game,128
check,False
check,False
check,True
check,False
check,False
check,False
game,129
check,False
check,True
check,True
check,False
check,False
game,130
check,True
check,False
check,False
check,False
game,131
check,False
check,False
check,False
check,False
check,False
game,132
check,True
check,False
check,False
check,False
check,False
check,False
game,133
check,True
check,True
game,134
check,True
check,True
check,False
check,False
game,135
check,True
check,False
game,136
check,False
check,False
game,137
check,False
check,False
